연월,customer_id,cnt
2019-02,HI014891,6
2019-02,HI015767,4
2019-02,HI020478,7
2019-02,HI022788,6
2019-02,HI024535,7
2019-02,HI026335,7
2019-02,HI027437,7
2019-02,HI047229,2
2019-02,HI048809,3
2019-02,HI048967,1
2019-02,HI050277,3
2019-02,HI050493,5
2019-02,HI051235,7
2019-02,HI056567,5
2019-02,HI057067,8
2019-02,HI058807,7
2019-02,HI059355,3
2019-02,HI060699,10
2019-02,HI066401,6
2019-02,HI067846,7
2019-02,HI069935,3
2019-02,HI072340,5
2019-02,HI076185,8
2019-02,HI077107,5
2019-02,HI084482,5
2019-02,HI086872,4
2019-02,HI088281,7
2019-02,HI088451,7
2019-02,HI092194,9
2019-02,HI093008,8
2019-02,HI093998,9
2019-02,HI098767,5
2019-02,HI099779,7
2019-02,HI101829,5
2019-02,HI103175,6
2019-02,HI103857,10
2019-02,HI106422,4
2019-02,HI107999,4
2019-02,HI109765,5
2019-02,HI113055,3
2019-02,HI118782,8
2019-02,HI121657,2
2019-02,HI128243,4
2019-02,HI128344,2
2019-02,HI135839,7
2019-02,HI140097,5
2019-02,HI140455,3
2019-02,HI142283,3
2019-02,HI142296,6
2019-02,HI142388,4
2019-02,HI145167,3
2019-02,HI146430,5
2019-02,HI150416,2
2019-02,HI150906,4
2019-02,HI151205,6
2019-02,HI151334,3
2019-02,HI151829,2
2019-02,HI151922,3
2019-02,HI153809,6
2019-02,HI154843,8
2019-02,HI155985,5
2019-02,HI158085,7
2019-02,HI161247,5
2019-02,HI162012,3
2019-02,HI162853,6
2019-02,HI169357,7
2019-02,HI173027,6
2019-02,HI174281,5
2019-02,HI174362,7
2019-02,HI181798,7
2019-02,HI183239,6
2019-02,HI183246,4
2019-02,HI183847,6
2019-02,HI184156,7
2019-02,HI184733,4
2019-02,HI188968,5
2019-02,HI196175,5
2019-02,HI197384,7
2019-02,HI201295,6
2019-02,HI201910,4
2019-02,HI205010,2
2019-02,HI205526,5
2019-02,HI207536,8
2019-02,HI207778,8
2019-02,HI207932,5
2019-02,HI209367,2
2019-02,HI213334,7
2019-02,HI216184,2
2019-02,HI216412,6
2019-02,HI218595,5
2019-02,HI222369,7
2019-02,HI227285,5
2019-02,HI228454,3
2019-02,HI229277,6
2019-02,HI233749,6
2019-02,HI234332,7
2019-02,HI237883,7
2019-02,HI238760,5
2019-02,HI244067,6
2019-02,HI245631,5
2019-02,HI245995,5
2019-02,HI246799,4
2019-02,HI246920,5
2019-02,HI247770,5
2019-02,HI248977,9
2019-02,HI250121,7
2019-02,HI253328,5
2019-02,HI263548,3
2019-02,HI263602,3
2019-02,HI265189,6
2019-02,HI270880,7
2019-02,HI271061,3
2019-02,HI272887,4
2019-02,HI273985,6
2019-02,HI275161,3
2019-02,HI279896,8
2019-02,HI285760,2
2019-02,HI288209,4
2019-02,HI292442,8
2019-02,HI292858,5
2019-02,HI296573,2
2019-02,HI297129,5
2019-02,HI298989,8
2019-02,HI302835,7
2019-02,HI305198,10
2019-02,HI305974,7
2019-02,HI311281,7
2019-02,HI312309,8
2019-02,HI320690,11
2019-02,HI321252,6
2019-02,HI322689,5
2019-02,HI323901,6
2019-02,HI324110,3
2019-02,HI324381,3
2019-02,HI324666,6
2019-02,HI328204,3
2019-02,HI331377,4
2019-02,HI337186,2
2019-02,HI337854,5
2019-02,HI338198,4
2019-02,HI338427,5
2019-02,HI339146,6
2019-02,HI342075,6
2019-02,HI349563,8
2019-02,HI352145,7
2019-02,HI355741,5
2019-02,HI360754,1
2019-02,HI361018,4
2019-02,HI363056,4
2019-02,HI367242,5
2019-02,HI368031,6
2019-02,HI372505,3
2019-02,HI373547,8
2019-02,HI374524,3
2019-02,HI375298,2
2019-02,HI376364,2
2019-02,HI378471,3
2019-02,HI383326,7
2019-02,HI387953,5
2019-02,HI388582,5
2019-02,HI388967,5
2019-02,HI390909,5
2019-02,HI393943,4
2019-02,HI394229,3
2019-02,HI402432,5
2019-02,HI402688,1
2019-02,HI403116,6
2019-02,HI403631,6
2019-02,HI405166,5
2019-02,HI405294,7
2019-02,HI405733,1
2019-02,HI415680,3
2019-02,HI421707,5
2019-02,HI421757,5
2019-02,HI422675,7
2019-02,HI428108,6
2019-02,HI431223,4
2019-02,HI441426,3
2019-02,HI441612,12
2019-02,HI441911,9
2019-02,HI442697,4
2019-02,HI444972,5
2019-02,HI446535,4
2019-02,HI450069,3
2019-02,HI450576,6
2019-02,HI456699,10
2019-02,HI459439,5
2019-02,HI461906,7
2019-02,HI463565,2
2019-02,HI466749,7
2019-02,HI468152,6
2019-02,HI468227,2
2019-02,HI470508,5
2019-02,HI471204,5
2019-02,HI474778,6
2019-02,HI475753,7
2019-02,HI477055,7
2019-02,HI481405,4
2019-02,HI483820,6
2019-02,HI484575,8
2019-02,HI486531,6
2019-02,HI486664,9
2019-02,HI488123,5
2019-02,HI488259,3
2019-02,HI492596,6
2019-02,HI493527,4
2019-02,HI494466,4
2019-02,HI499195,2
2019-02,HI500662,10
2019-02,HI501814,3
2019-02,HI505696,1
2019-02,HI511452,7
2019-02,HI513968,7
2019-02,HI515080,4
2019-02,HI516704,8
2019-02,HI518408,7
2019-02,HI518590,6
2019-02,HI521002,4
2019-02,HI525283,5
2019-02,HI525851,8
2019-02,HI527630,2
2019-02,HI531972,5
2019-02,HI539181,3
2019-02,HI543206,7
2019-02,HI548769,8
2019-02,HI550641,8
2019-02,HI555356,3
2019-02,HI557133,4
2019-02,HI557617,6
2019-02,HI559946,5
2019-02,HI560276,3
2019-02,HI561218,3
2019-02,HI562740,9
2019-02,HI563460,5
2019-02,HI564909,6
2019-02,HI567520,7
2019-02,HI570258,1
2019-02,HI570349,7
2019-02,HI573797,5
2019-02,HI574446,3
2019-02,HI575026,8
2019-02,HI580283,8
2019-02,HI582217,4
2019-02,HI585606,6
2019-02,HI587131,3
2019-02,HI587459,6
2019-02,HI588265,7
2019-02,HI588457,10
2019-02,HI594423,6
2019-02,HI598974,6
2019-02,HI599354,9
2019-02,HI599889,7
2019-02,HI599892,7
2019-02,HI602995,7
2019-02,HI604733,3
2019-02,HI606225,4
2019-02,HI606562,2
2019-02,HI609803,6
2019-02,HI611999,8
2019-02,HI614861,6
2019-02,HI615379,3
2019-02,HI615448,5
2019-02,HI620428,2
2019-02,HI623187,10
2019-02,HI628557,5
2019-02,HI630247,8
2019-02,HI630523,3
2019-02,HI630678,4
2019-02,HI631124,2
2019-02,HI635742,6
2019-02,HI635804,4
2019-02,HI636571,7
2019-02,HI636994,3
2019-02,HI637811,6
2019-02,HI639424,3
2019-02,HI639915,5
2019-02,HI642668,11
2019-02,HI643983,2
2019-02,HI648498,6
2019-02,HI650765,7
2019-02,HI652401,3
2019-02,HI652550,5
2019-02,HI653131,9
2019-02,HI653573,7
2019-02,HI654756,5
2019-02,HI655649,3
2019-02,HI664739,7
2019-02,HI673538,4
2019-02,HI679584,7
2019-02,HI683278,3
2019-02,HI693441,5
2019-02,HI699568,5
2019-02,HI702171,7
2019-02,HI708658,3
2019-02,HI709813,6
2019-02,HI713224,3
2019-02,HI720107,6
2019-02,HI728364,4
2019-02,HI728754,4
2019-02,HI730543,7
2019-02,HI732386,3
2019-02,HI735675,6
2019-02,HI735866,6
2019-02,HI739497,3
2019-02,HI740503,6
2019-02,HI749446,4
2019-02,HI752359,8
2019-02,HI754520,3
2019-02,HI755073,6
2019-02,HI757006,9
2019-02,HI764799,5
2019-02,HI765956,6
2019-02,HI769940,7
2019-02,HI770056,7
2019-02,HI770890,2
2019-02,HI777528,4
2019-02,HI777712,4
2019-02,HI778223,2
2019-02,HI778952,6
2019-02,HI784547,7
2019-02,HI792024,2
2019-02,HI795669,8
2019-02,HI798295,9
2019-02,HI802082,4
2019-02,HI802716,4
2019-02,HI804186,4
2019-02,HI811171,6
2019-02,HI813166,5
2019-02,HI815924,5
2019-02,HI818090,3
2019-02,HI819179,9
2019-02,HI821087,3
2019-02,HI826338,3
2019-02,HI826647,5
2019-02,HI827303,9
2019-02,HI828919,7
2019-02,HI835158,4
2019-02,HI836555,7
2019-02,HI841350,3
2019-02,HI844112,10
2019-02,HI852974,5
2019-02,HI853357,3
2019-02,HI859298,4
2019-02,HI859532,4
2019-02,HI861442,6
2019-02,HI866614,8
2019-02,HI866646,6
2019-02,HI871259,4
2019-02,HI873127,4
2019-02,HI878806,7
2019-02,HI879414,3
2019-02,HI880150,3
2019-02,HI886359,3
2019-02,HI886725,4
2019-02,HI889198,6
2019-02,HI889608,7
2019-02,HI893036,4
2019-02,HI896174,4
2019-02,HI896550,7
2019-02,HI900494,6
2019-02,HI903096,5
2019-02,HI909325,9
2019-02,HI911254,4
2019-02,HI914925,7
2019-02,HI918101,6
2019-02,HI919320,3
2019-02,HI920533,2
2019-02,HI921882,3
2019-02,HI923060,7
2019-02,HI926833,7
2019-02,HI929904,5
2019-02,HI933949,5
2019-02,HI934540,5
2019-02,HI940182,8
2019-02,HI949100,5
2019-02,HI954427,5
2019-02,HI957106,6
2019-02,HI958991,9
2019-02,HI959268,4
2019-02,HI963277,5
2019-02,HI963858,4
2019-02,HI964680,4
2019-02,HI965956,5
2019-02,HI969539,5
2019-02,HI969840,4
2019-02,HI978590,3
2019-02,HI981240,6
2019-02,HI990013,6
2019-02,HI990855,4
2019-02,HI994023,7
2019-02,HI994221,6
2019-02,HI994796,8
2019-02,HI995135,5
2019-02,HI999153,5
2019-02,IK000432,2
2019-02,IK003033,6
2019-02,IK003477,2
2019-02,IK003701,9
2019-02,IK004090,8
2019-02,IK004574,4
2019-02,IK004670,4
2019-02,IK005076,3
2019-02,IK006139,5
2019-02,IK006186,1
2019-02,IK007215,6
2019-02,IK010592,3
2019-02,IK013644,6
2019-02,IK015821,6
2019-02,IK018825,4
2019-02,IK023975,5
2019-02,IK025556,2
2019-02,IK026319,1
2019-02,IK027801,5
2019-02,IK027932,5
2019-02,IK028579,5
2019-02,IK030432,8
2019-02,IK031542,7
2019-02,IK035242,9
2019-02,IK037674,5
2019-02,IK039344,6
2019-02,IK040751,7
2019-02,IK042838,7
2019-02,IK044135,2
2019-02,IK046372,3
2019-02,IK051201,2
2019-02,IK051737,3
2019-02,IK055692,7
2019-02,IK058141,4
2019-02,IK059803,3
2019-02,IK061114,7
2019-02,IK061665,5
2019-02,IK066398,4
2019-02,IK067006,7
2019-02,IK073126,7
2019-02,IK077913,6
2019-02,IK081842,11
2019-02,IK082424,3
2019-02,IK083204,4
2019-02,IK086599,4
2019-02,IK087573,8
2019-02,IK088722,7
2019-02,IK088821,6
2019-02,IK092130,6
2019-02,IK096992,8
2019-02,IK098074,3
2019-02,IK102369,6
2019-02,IK102382,4
2019-02,IK109332,5
2019-02,IK112757,5
2019-02,IK114480,4
2019-02,IK120435,6
2019-02,IK123390,3
2019-02,IK124414,4
2019-02,IK125726,3
2019-02,IK130171,5
2019-02,IK130766,6
2019-02,IK142972,4
2019-02,IK149763,8
2019-02,IK155697,4
2019-02,IK158306,5
2019-02,IK159809,6
2019-02,IK166339,9
2019-02,IK174853,5
2019-02,IK179300,3
2019-02,IK180880,5
2019-02,IK184226,4
2019-02,IK187041,5
2019-02,IK192713,4
2019-02,IK200910,4
2019-02,IK205407,5
2019-02,IK211207,6
2019-02,IK216492,5
2019-02,IK218930,5
2019-02,IK219142,3
2019-02,IK219174,6
2019-02,IK222829,8
2019-02,IK228318,6
2019-02,IK228443,6
2019-02,IK234815,5
2019-02,IK236489,7
2019-02,IK241354,4
2019-02,IK242206,8
2019-02,IK242265,9
2019-02,IK244606,1
2019-02,IK248737,6
2019-02,IK250551,5
2019-02,IK250912,4
2019-02,IK254439,5
2019-02,IK258132,7
2019-02,IK266002,5
2019-02,IK266585,10
2019-02,IK267943,13
2019-02,IK269914,7
2019-02,IK271057,5
2019-02,IK271631,4
2019-02,IK276561,4
2019-02,IK283032,6
2019-02,IK286995,6
2019-02,IK287071,8
2019-02,IK292139,3
2019-02,IK297680,5
2019-02,IK297810,7
2019-02,IK306874,5
2019-02,IK311371,2
2019-02,IK313475,6
2019-02,IK315500,4
2019-02,IK316371,9
2019-02,IK320222,6
2019-02,IK322778,10
2019-02,IK323455,5
2019-02,IK324758,1
2019-02,IK326206,7
2019-02,IK331136,4
2019-02,IK339856,4
2019-02,IK342588,2
2019-02,IK351092,4
2019-02,IK351897,4
2019-02,IK352765,6
2019-02,IK354474,8
2019-02,IK356680,3
2019-02,IK357051,5
2019-02,IK357517,2
2019-02,IK357689,5
2019-02,IK359438,3
2019-02,IK364005,9
2019-02,IK371201,4
2019-02,IK373014,5
2019-02,IK373678,6
2019-02,IK376325,7
2019-02,IK377403,6
2019-02,IK379208,5
2019-02,IK387954,5
2019-02,IK390163,2
2019-02,IK391344,7
2019-02,IK395179,4
2019-02,IK396673,3
2019-02,IK398825,8
2019-02,IK406947,9
2019-02,IK407338,7
2019-02,IK407687,3
2019-02,IK417386,3
2019-02,IK418585,3
2019-02,IK429188,6
2019-02,IK429268,9
2019-02,IK429683,6
2019-02,IK431402,6
2019-02,IK433428,5
2019-02,IK437465,8
2019-02,IK438932,5
2019-02,IK446361,7
2019-02,IK446815,6
2019-02,IK448722,7
2019-02,IK452215,7
2019-02,IK452483,3
2019-02,IK452806,7
2019-02,IK453226,8
2019-02,IK453330,6
2019-02,IK460685,5
2019-02,IK461350,6
2019-02,IK461411,5
2019-02,IK462603,6
2019-02,IK466976,7
2019-02,IK468230,5
2019-02,IK477438,2
2019-02,IK478859,7
2019-02,IK480015,7
2019-02,IK508589,5
2019-02,IK510241,9
2019-02,IK510899,8
2019-02,IK515733,8
2019-02,IK516783,5
2019-02,IK516841,5
2019-02,IK518694,3
2019-02,IK519538,2
2019-02,IK520591,4
2019-02,IK529990,5
2019-02,IK534014,3
2019-02,IK537890,6
2019-02,IK539935,8
2019-02,IK540492,8
2019-02,IK548249,1
2019-02,IK549613,6
2019-02,IK552505,3
2019-02,IK555274,1
2019-02,IK557821,6
2019-02,IK559274,3
2019-02,IK559596,7
2019-02,IK560712,7
2019-02,IK560941,4
2019-02,IK562556,7
2019-02,IK562610,4
2019-02,IK568374,7
2019-02,IK569155,4
2019-02,IK571566,6
2019-02,IK572153,3
2019-02,IK572159,5
2019-02,IK574425,7
2019-02,IK574479,7
2019-02,IK575241,1
2019-02,IK575556,4
2019-02,IK577493,5
2019-02,IK578389,3
2019-02,IK580114,5
2019-02,IK581952,4
2019-02,IK582567,4
2019-02,IK584824,5
2019-02,IK584998,5
2019-02,IK586219,7
2019-02,IK593765,7
2019-02,IK593766,1
2019-02,IK594280,4
2019-02,IK595706,1
2019-02,IK596141,5
2019-02,IK603991,7
2019-02,IK608489,8
2019-02,IK611614,7
2019-02,IK612587,6
2019-02,IK614204,4
2019-02,IK615890,5
2019-02,IK616816,5
2019-02,IK617484,1
2019-02,IK619199,2
2019-02,IK619330,5
2019-02,IK619953,6
2019-02,IK620970,6
2019-02,IK623902,4
2019-02,IK624416,5
2019-02,IK626501,8
2019-02,IK631448,4
2019-02,IK633711,4
2019-02,IK638789,8
2019-02,IK641262,2
2019-02,IK642724,4
2019-02,IK644445,6
2019-02,IK653458,5
2019-02,IK657837,4
2019-02,IK661109,3
2019-02,IK661529,2
2019-02,IK662753,6
2019-02,IK669065,7
2019-02,IK670283,3
2019-02,IK671472,3
2019-02,IK676041,6
2019-02,IK686301,3
2019-02,IK686461,5
2019-02,IK688052,9
2019-02,IK693082,2
2019-02,IK695797,1
2019-02,IK697663,9
2019-02,IK699513,6
2019-02,IK701555,3
2019-02,IK704656,9
2019-02,IK732196,8
2019-02,IK732316,5
2019-02,IK733351,5
2019-02,IK733404,6
2019-02,IK736758,8
2019-02,IK740134,6
2019-02,IK743815,2
2019-02,IK743897,4
2019-02,IK747199,4
2019-02,IK749861,5
2019-02,IK750625,4
2019-02,IK751678,9
2019-02,IK751998,3
2019-02,IK753356,6
2019-02,IK755553,7
2019-02,IK755601,4
2019-02,IK755649,4
2019-02,IK757849,5
2019-02,IK758927,6
2019-02,IK761183,8
2019-02,IK766314,3
2019-02,IK769245,9
2019-02,IK771427,5
2019-02,IK775424,3
2019-02,IK779828,8
2019-02,IK782104,2
2019-02,IK785510,10
2019-02,IK787243,4
2019-02,IK791659,6
2019-02,IK794489,6
2019-02,IK795481,6
2019-02,IK797502,5
2019-02,IK799332,8
2019-02,IK802122,9
2019-02,IK802877,8
2019-02,IK803368,7
2019-02,IK804925,9
2019-02,IK809167,4
2019-02,IK810639,6
2019-02,IK820199,4
2019-02,IK822921,5
2019-02,IK823588,6
2019-02,IK828809,5
2019-02,IK842365,5
2019-02,IK844882,9
2019-02,IK850378,6
2019-02,IK851397,6
2019-02,IK853515,5
2019-02,IK853780,4
2019-02,IK854778,2
2019-02,IK855636,6
2019-02,IK861991,8
2019-02,IK862574,1
2019-02,IK865460,6
2019-02,IK866321,7
2019-02,IK867288,7
2019-02,IK871588,4
2019-02,IK871961,6
2019-02,IK872637,8
2019-02,IK874433,5
2019-02,IK874524,6
2019-02,IK874777,6
2019-02,IK876176,5
2019-02,IK877583,7
2019-02,IK880102,5
2019-02,IK881653,5
2019-02,IK883066,4
2019-02,IK886752,5
2019-02,IK888697,5
2019-02,IK890445,5
2019-02,IK891907,8
2019-02,IK897447,4
2019-02,IK902787,5
2019-02,IK904385,6
2019-02,IK905330,4
2019-02,IK907604,7
2019-02,IK907713,2
2019-02,IK911585,2
2019-02,IK913187,3
2019-02,IK914829,7
2019-02,IK921404,10
2019-02,IK923881,4
2019-02,IK927405,7
2019-02,IK929378,5
2019-02,IK930070,5
2019-02,IK931165,5
2019-02,IK936381,7
2019-02,IK938961,11
2019-02,IK951548,4
2019-02,IK951755,10
2019-02,IK953897,6
2019-02,IK964401,9
2019-02,IK967528,2
2019-02,IK970822,6
2019-02,IK972922,7
2019-02,IK975392,7
2019-02,IK975905,1
2019-02,IK979321,10
2019-02,IK979398,6
2019-02,IK980021,9
2019-02,IK980980,5
2019-02,IK983460,5
2019-02,IK986011,1
2019-02,IK986467,5
2019-02,IK988092,5
2019-02,IK988102,4
2019-02,IK990829,4
2019-02,IK998240,5
2019-02,IK999111,6
2019-02,IK999272,4
2019-02,OA000310,6
2019-02,OA002160,8
2019-02,OA003002,6
2019-02,OA004129,5
2019-02,OA007004,7
2019-02,OA008665,4
2019-02,OA016045,5
2019-02,OA018910,7
2019-02,OA020996,5
2019-02,OA023562,7
2019-02,OA025439,5
2019-02,OA027325,7
2019-02,OA032400,5
2019-02,OA034442,11
2019-02,OA037898,5
2019-02,OA038299,5
2019-02,OA041301,7
2019-02,OA046054,4
2019-02,OA047996,6
2019-02,OA052506,7
2019-02,OA054208,2
2019-02,OA057829,5
2019-02,OA057953,5
2019-02,OA058104,9
2019-02,OA061430,4
2019-02,OA061841,5
2019-02,OA067269,8
2019-02,OA071756,4
2019-02,OA072075,4
2019-02,OA075024,4
2019-02,OA076062,7
2019-02,OA082154,2
2019-02,OA082783,4
2019-02,OA085890,2
2019-02,OA086620,6
2019-02,OA096118,5
2019-02,OA098556,2
2019-02,OA100873,8
2019-02,OA101976,5
2019-02,OA103624,5
2019-02,OA104261,7
2019-02,OA104710,11
2019-02,OA106766,7
2019-02,OA107754,2
2019-02,OA108854,5
2019-02,OA113186,5
2019-02,OA115840,5
2019-02,OA116423,6
2019-02,OA116646,8
2019-02,OA124956,4
2019-02,OA126055,4
2019-02,OA129078,6
2019-02,OA129113,9
2019-02,OA131146,9
2019-02,OA132029,5
2019-02,OA138193,10
2019-02,OA141161,10
2019-02,OA143589,3
2019-02,OA144483,5
2019-02,OA148697,4
2019-02,OA148999,10
2019-02,OA152457,9
2019-02,OA152987,3
2019-02,OA161496,10
2019-02,OA162065,5
2019-02,OA166132,3
2019-02,OA181958,4
2019-02,OA182166,4
2019-02,OA184199,1
2019-02,OA185331,8
2019-02,OA187758,5
2019-02,OA190016,8
2019-02,OA192308,4
2019-02,OA195861,11
2019-02,OA197856,7
2019-02,OA198162,6
2019-02,OA207255,8
2019-02,OA207651,8
2019-02,OA210660,4
2019-02,OA211420,3
2019-02,OA212271,5
2019-02,OA214272,6
2019-02,OA225076,2
2019-02,OA225531,7
2019-02,OA228506,6
2019-02,OA233706,5
2019-02,OA236087,6
2019-02,OA236156,3
2019-02,OA239766,2
2019-02,OA240963,3
2019-02,OA241119,4
2019-02,OA241695,4
2019-02,OA245705,6
2019-02,OA248247,9
2019-02,OA249823,6
2019-02,OA250167,7
2019-02,OA250792,7
2019-02,OA251022,9
2019-02,OA251840,4
2019-02,OA252665,5
2019-02,OA255039,5
2019-02,OA261861,8
2019-02,OA263631,5
2019-02,OA266742,6
2019-02,OA270440,4
2019-02,OA275903,8
2019-02,OA278526,6
2019-02,OA281070,5
2019-02,OA283367,2
2019-02,OA285691,6
2019-02,OA286310,2
2019-02,OA290351,5
2019-02,OA290803,5
2019-02,OA294469,4
2019-02,OA295880,4
2019-02,OA297467,3
2019-02,OA297910,4
2019-02,OA298480,7
2019-02,OA304121,10
2019-02,OA307560,7
2019-02,OA309867,4
2019-02,OA309947,4
2019-02,OA310354,3
2019-02,OA313854,7
2019-02,OA316605,4
2019-02,OA322328,4
2019-02,OA324491,6
2019-02,OA327340,8
2019-02,OA327486,6
2019-02,OA328771,8
2019-02,OA329115,6
2019-02,OA332032,9
2019-02,OA332826,7
2019-02,OA336650,4
2019-02,OA346394,7
2019-02,OA352833,4
2019-02,OA354722,6
2019-02,OA358651,8
2019-02,OA361949,10
2019-02,OA362502,2
2019-02,OA368057,4
2019-02,OA369571,5
2019-02,OA372777,2
2019-02,OA374469,9
2019-02,OA375487,4
2019-02,OA375793,7
2019-02,OA377206,3
2019-02,OA377888,5
2019-02,OA379819,4
2019-02,OA380969,5
2019-02,OA381610,8
2019-02,OA383490,3
2019-02,OA386378,9
2019-02,OA386824,6
2019-02,OA388010,6
2019-02,OA388131,5
2019-02,OA389068,10
2019-02,OA393462,5
2019-02,OA396265,2
2019-02,OA396508,4
2019-02,OA398636,5
2019-02,OA401352,2
2019-02,OA402491,1
2019-02,OA402979,8
2019-02,OA406392,2
2019-02,OA408529,6
2019-02,OA409321,3
2019-02,OA410852,7
2019-02,OA417856,4
2019-02,OA419310,6
2019-02,OA419926,1
2019-02,OA423141,4
2019-02,OA423930,4
2019-02,OA426023,8
2019-02,OA427079,4
2019-02,OA427655,7
2019-02,OA433460,2
2019-02,OA436769,8
2019-02,OA440389,7
2019-02,OA443238,7
2019-02,OA449475,8
2019-02,OA452734,7
2019-02,OA459530,5
2019-02,OA462037,7
2019-02,OA462757,4
2019-02,OA463946,7
2019-02,OA467198,6
2019-02,OA467560,4
2019-02,OA468240,4
2019-02,OA470195,3
2019-02,OA471356,4
2019-02,OA476099,7
2019-02,OA476198,5
2019-02,OA478509,3
2019-02,OA483899,9
2019-02,OA484337,1
2019-02,OA484479,5
2019-02,OA492747,5
2019-02,OA500718,7
2019-02,OA500792,1
2019-02,OA501813,7
2019-02,OA504016,3
2019-02,OA510981,5
2019-02,OA510985,5
2019-02,OA511050,7
2019-02,OA514351,6
2019-02,OA515865,4
2019-02,OA524517,2
2019-02,OA535401,1
2019-02,OA538627,8
2019-02,OA543860,7
2019-02,OA544396,5
2019-02,OA545330,4
2019-02,OA545439,7
2019-02,OA545809,4
2019-02,OA546013,6
2019-02,OA549397,8
2019-02,OA551532,6
2019-02,OA554076,6
2019-02,OA557824,5
2019-02,OA558072,5
2019-02,OA558666,9
2019-02,OA564685,7
2019-02,OA570624,5
2019-02,OA574788,4
2019-02,OA575659,6
2019-02,OA575737,5
2019-02,OA576440,4
2019-02,OA577875,9
2019-02,OA578672,8
2019-02,OA584488,3
2019-02,OA587066,6
2019-02,OA589436,4
2019-02,OA602580,6
2019-02,OA602923,5
2019-02,OA604390,6
2019-02,OA607825,5
2019-02,OA613034,6
2019-02,OA614379,1
2019-02,OA620655,4
2019-02,OA628170,3
2019-02,OA630902,4
2019-02,OA632663,8
2019-02,OA637232,6
2019-02,OA640152,6
2019-02,OA641335,6
2019-02,OA642994,6
2019-02,OA653002,5
2019-02,OA657660,3
2019-02,OA660152,7
2019-02,OA661244,7
2019-02,OA667284,6
2019-02,OA668076,4
2019-02,OA669176,6
2019-02,OA672463,6
2019-02,OA673896,10
2019-02,OA675891,5
2019-02,OA680638,2
2019-02,OA682046,7
2019-02,OA689083,10
2019-02,OA689729,8
2019-02,OA691219,8
2019-02,OA694533,8
2019-02,OA694885,5
2019-02,OA695959,5
2019-02,OA698422,4
2019-02,OA701687,4
2019-02,OA702752,5
2019-02,OA704361,4
2019-02,OA705805,6
2019-02,OA707923,3
2019-02,OA710903,5
2019-02,OA712919,3
2019-02,OA719899,4
2019-02,OA721349,6
2019-02,OA732282,6
2019-02,OA735216,6
2019-02,OA736386,5
2019-02,OA736727,9
2019-02,OA737164,3
2019-02,OA737426,8
2019-02,OA739016,7
2019-02,OA747936,3
2019-02,OA751110,3
2019-02,OA753193,6
2019-02,OA758034,8
2019-02,OA758157,6
2019-02,OA760582,6
2019-02,OA761455,1
2019-02,OA763272,4
2019-02,OA764380,5
2019-02,OA768446,6
2019-02,OA769163,7
2019-02,OA771942,8
2019-02,OA775014,5
2019-02,OA776086,4
2019-02,OA779848,8
2019-02,OA781562,6
2019-02,OA782311,5
2019-02,OA786284,6
2019-02,OA788734,9
2019-02,OA789036,6
2019-02,OA790739,3
2019-02,OA791937,6
2019-02,OA794542,4
2019-02,OA794712,8
2019-02,OA795599,4
2019-02,OA796761,9
2019-02,OA798459,1
2019-02,OA802798,8
2019-02,OA803393,6
2019-02,OA805868,6
2019-02,OA808374,3
2019-02,OA812079,5
2019-02,OA812823,8
2019-02,OA814667,2
2019-02,OA816679,5
2019-02,OA818294,5
2019-02,OA818666,4
2019-02,OA822905,6
2019-02,OA823412,4
2019-02,OA829372,3
2019-02,OA832399,5
2019-02,OA832624,5
2019-02,OA832666,2
2019-02,OA834443,4
2019-02,OA836088,5
2019-02,OA840257,7
2019-02,OA842166,6
2019-02,OA844565,7
2019-02,OA846208,2
2019-02,OA848183,8
2019-02,OA854705,6
2019-02,OA855863,5
2019-02,OA861332,5
2019-02,OA862614,4
2019-02,OA866679,7
2019-02,OA869095,3
2019-02,OA869136,6
2019-02,OA869840,8
2019-02,OA871608,6
2019-02,OA872586,7
2019-02,OA874597,7
2019-02,OA876184,2
2019-02,OA885929,4
2019-02,OA886918,8
2019-02,OA886981,6
2019-02,OA892107,7
2019-02,OA896685,4
2019-02,OA901027,7
2019-02,OA904369,4
2019-02,OA909231,3
2019-02,OA911569,7
2019-02,OA912932,4
2019-02,OA916298,3
2019-02,OA916618,8
2019-02,OA917468,2
2019-02,OA917517,7
2019-02,OA923215,8
2019-02,OA924324,4
2019-02,OA930488,3
2019-02,OA931177,7
2019-02,OA931227,3
2019-02,OA933190,5
2019-02,OA935848,6
2019-02,OA940123,4
2019-02,OA940460,2
2019-02,OA952474,4
2019-02,OA953837,7
2019-02,OA953933,3
2019-02,OA955085,4
2019-02,OA959837,7
2019-02,OA962394,9
2019-02,OA962428,2
2019-02,OA963366,5
2019-02,OA963991,1
2019-02,OA965409,5
2019-02,OA967616,4
2019-02,OA974876,4
2019-02,OA979523,6
2019-02,OA981416,7
2019-02,OA982505,3
2019-02,OA983554,8
2019-02,OA985308,1
2019-02,OA986961,3
2019-02,OA994859,4
2019-02,OA996311,3
2019-02,OA998167,2
2019-02,OA999412,7
2019-02,PL001979,4
2019-02,PL003181,2
2019-02,PL003692,6
2019-02,PL008262,4
2019-02,PL011734,3
2019-02,PL011886,6
2019-02,PL012044,3
2019-02,PL012521,6
2019-02,PL013000,7
2019-02,PL013667,3
2019-02,PL018417,8
2019-02,PL020585,5
2019-02,PL020821,3
2019-02,PL023132,5
